Game Number,Final Step,Multiplier,Outcome,Winnings,Cost,Crash Point,Cashout Point,Used Bonus
8587,10,6.84,Crashed during move,0.00,6.66,11,20,Mystic
8588,20,46.82,Cashed out,46.82,4.85,30,20,Mystic
8589,14,14.77,Crashed during move,0.00,7.86,15,20,Mystic
8590,12,10.05,Crashed during move,0.00,26.59,13,20,Mystic
8591,3,1.78,Crashed during move,0.00,1.00,6,20,
8592,20,46.82,Cashed out,46.82,88.38,26,20,Mystic
8593,11,8.29,Crashed during move,0.00,4.85,14,20,Mystic
8594,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
8595,0,1.00,Crashed during move,0.00,1.00,5,20,
8596,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8597,20,46.82,Cashed out,46.82,31.20,31,20,Mystic
8598,10,6.84,Crashed during move,0.00,4.85,15,20,Mystic
8599,20,46.82,Cashed out,46.82,31.20,23,20,Mystic
8600,14,14.77,Crashed during move,0.00,4.85,15,20,Mystic
8601,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
8602,15,17.90,Crashed during move,0.00,26.59,16,20,Mystic
8603,16,21.69,Crashed during move,0.00,17.06,17,20,Mystic
8604,20,46.82,Cashed out,46.82,52.58,26,20,Mystic
8605,20,46.82,Cashed out,46.82,51.76,22,20,Mystic
8606,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
8607,9,5.65,Crashed during move,0.00,4.85,13,20,Mystic
8608,0,1.00,Crashed during move,0.00,1.00,1,20,
8609,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
8610,8,4.66,Crashed during move,0.00,4.85,15,20,Mystic
8611,20,46.82,Cashed out,46.82,175.32,29,20,Mystic
8612,4,2.16,Crashed during move,0.00,4.85,6,20,Mystic
8613,13,12.18,Crashed during move,0.00,4.85,15,20,Mystic
8614,14,14.77,Crashed during move,0.00,13.21,16,20,Mystic
8615,0,1.00,Crashed during move,0.00,1.00,1,20,
8616,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8617,19,38.63,Crashed during move,0.00,17.06,20,20,Mystic
8618,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
8619,10,6.84,Crashed during move,0.00,5.67,11,20,Mystic
8620,7,3.84,Crashed during move,0.00,5.67,8,20,Mystic
8621,4,2.16,Crashed during move,0.00,4.85,10,20,Mystic
8622,10,6.84,Crashed during move,0.00,5.67,11,20,Mystic
8623,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8624,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
8625,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8626,17,26.29,Crashed during move,0.00,36.78,18,20,Mystic
8627,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8628,20,46.82,Cashed out,46.82,36.78,27,20,Mystic
8629,8,4.66,Crashed during move,0.00,4.85,16,20,Mystic
8630,0,1.00,Crashed during move,0.00,1.00,2,20,
8631,20,46.82,Cashed out,46.82,36.78,29,20,Mystic
8632,13,12.18,Crashed during move,0.00,7.86,14,20,Mystic
8633,19,38.63,Crashed during move,0.00,49.81,20,20,Mystic
8634,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8635,20,46.82,Cashed out,46.82,36.78,37,20,Mystic
8636,0,1.00,Crashed during move,0.00,1.00,5,20,
8637,20,46.82,Cashed out,46.82,149.30,25,20,Mystic
8638,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
8639,0,1.00,Crashed during move,0.00,1.00,3,20,
8640,20,46.82,Cashed out,46.82,138.02,25,20,Mystic
8641,0,1.00,Crashed during move,0.00,1.00,5,20,
8642,20,46.82,Cashed out,46.82,73.77,29,20,Mystic
8643,0,1.00,Crashed during move,0.00,1.00,8,20,
8644,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
8645,10,6.84,Crashed during move,0.00,1.00,15,20,
8646,0,1.00,Crashed during move,0.00,1.00,1,20,
8647,17,26.29,Crashed during move,0.00,33.00,18,20,Mystic
8648,0,1.00,Crashed during move,0.00,1.00,10,20,
8649,0,1.00,Crashed during move,0.00,1.00,2,20,
8650,8,4.66,Crashed during move,0.00,4.85,18,20,Mystic
8651,20,46.82,Cashed out,46.82,145.49,24,20,Mystic
8652,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
8653,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8654,20,46.82,Cashed out,46.82,175.32,30,20,Mystic
8655,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
8656,8,4.66,Crashed during move,0.00,7.86,10,20,Mystic
8657,7,3.84,Crashed during move,0.00,7.86,9,20,Mystic
8658,0,1.00,Crashed during move,0.00,1.00,2,20,
8659,0,1.00,Crashed during move,0.00,1.00,2,20,
8660,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8661,3,1.78,Crashed during move,0.00,1.00,4,20,
8662,20,46.82,Cashed out,46.82,22.78,22,20,Mystic
8663,20,46.82,Cashed out,46.82,119.12,37,20,Mystic
8664,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8665,0,1.00,Crashed during move,0.00,1.00,1,20,
8666,20,46.82,Cashed out,46.82,26.59,22,20,Mystic
8667,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
8668,12,10.05,Crashed during move,0.00,17.06,13,20,Mystic
8669,20,46.82,Cashed out,46.82,127.56,26,20,Mystic
8670,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8671,20,46.82,Cashed out,46.82,61.71,27,20,Mystic
8672,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8673,20,46.82,Cashed out,46.82,106.09,28,20,Mystic
8674,0,1.00,Crashed during move,0.00,1.00,1,20,
8675,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8676,0,1.00,Crashed during move,0.00,1.00,3,20,
8677,0,1.00,Crashed during move,0.00,1.00,1,20,
8678,0,1.00,Crashed during move,0.00,1.00,2,20,
8679,12,10.05,Crashed during move,0.00,9.31,13,20,Mystic
8680,0,1.00,Crashed during move,0.00,1.00,5,20,
8681,20,46.82,Cashed out,46.82,51.76,25,20,Mystic
8682,0,1.00,Crashed during move,0.00,1.00,1,20,
8683,20,46.82,Cashed out,46.82,120.31,27,20,Mystic
8684,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
8685,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
8686,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8687,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
8688,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8689,0,1.00,Crashed during move,0.00,1.00,2,20,
8690,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
8691,20,46.82,Cashed out,46.82,179.78,32,20,Mystic
8692,20,46.82,Cashed out,46.82,127.56,29,20,Mystic
8693,13,12.18,Crashed during move,0.00,31.20,14,20,Mystic
8694,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
8695,15,17.90,Crashed during move,0.00,36.78,18,20,Mystic
8696,9,5.65,Crashed during move,0.00,4.85,12,20,Mystic
8697,0,1.00,Crashed during move,0.00,1.00,9,20,
8698,20,46.82,Cashed out,46.82,36.78,26,20,Mystic
8699,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8700,11,8.29,Crashed during move,0.00,7.86,13,20,Mystic
8701,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8702,0,1.00,Crashed during move,0.00,1.00,1,20,
8703,5,2.62,Crashed during move,0.00,4.85,7,20,Mystic
8704,10,6.84,Crashed during move,0.00,1.00,15,20,
8705,0,1.00,Crashed during move,0.00,1.00,1,20,
8706,15,17.90,Crashed during move,0.00,17.06,16,20,Mystic
8707,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
8708,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
8709,8,4.66,Crashed during move,0.00,4.85,12,20,Mystic
8710,20,46.82,Cashed out,46.82,149.30,29,20,Mystic
8711,18,31.87,Crashed during move,0.00,26.59,19,20,Mystic
8712,11,8.29,Crashed during move,0.00,7.86,12,20,Mystic
8713,13,12.18,Crashed during move,0.00,7.86,16,20,Mystic
8714,20,46.82,Cashed out,46.82,127.83,48,20,Mystic
8715,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
8716,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8717,0,1.00,Crashed during move,0.00,1.00,3,20,
8718,0,1.00,Crashed during move,0.00,1.00,2,20,
8719,0,1.00,Crashed during move,0.00,1.00,1,20,
8720,8,4.66,Crashed during move,0.00,4.85,11,20,Mystic
8721,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8722,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8723,3,1.78,Crashed during move,0.00,1.00,5,20,
8724,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8725,0,1.00,Crashed during move,0.00,1.00,8,20,
8726,0,1.00,Crashed during move,0.00,1.00,1,20,
8727,10,6.84,Crashed during move,0.00,1.00,19,20,
8728,20,46.82,Cashed out,46.82,63.51,28,20,Mystic
8729,0,1.00,Crashed during move,0.00,1.00,2,20,
8730,20,46.82,Cashed out,46.82,54.77,27,20,Mystic
8731,9,5.65,Crashed during move,0.00,7.86,10,20,Mystic
8732,20,46.82,Cashed out,46.82,55.76,24,20,Mystic
8733,20,46.82,Cashed out,46.82,79.64,23,20,Mystic
8734,0,1.00,Crashed during move,0.00,1.00,2,20,
8735,9,5.65,Crashed during move,0.00,4.85,12,20,Mystic
8736,10,6.84,Crashed during move,0.00,5.67,11,20,Mystic
8737,0,1.00,Crashed during move,0.00,1.00,1,20,
8738,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
8739,0,1.00,Crashed during move,0.00,1.00,5,20,
8740,5,2.62,Crashed during move,0.00,4.85,8,20,Mystic
8741,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
8742,0,1.00,Crashed during move,0.00,1.00,1,20,
8743,0,1.00,Crashed during move,0.00,1.00,4,20,
8744,20,46.82,Cashed out,46.82,127.56,27,20,Mystic
8745,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
8746,8,4.66,Crashed during move,0.00,4.85,13,20,Mystic
8747,0,1.00,Crashed during move,0.00,1.00,1,20,
8748,9,5.65,Crashed during move,0.00,1.00,11,20,
8749,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8750,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8751,17,26.29,Crashed during move,0.00,26.59,18,20,Mystic
8752,3,1.78,Crashed during move,0.00,1.00,4,20,
8753,20,46.82,Cashed out,46.82,88.38,28,20,Mystic
8754,6,3.17,Crashed during move,0.00,1.00,9,20,
8755,20,46.82,Cashed out,46.82,36.78,28,20,Mystic
8756,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
8757,3,1.78,Crashed during move,0.00,1.00,4,20,
8758,13,12.18,Crashed during move,0.00,31.20,16,20,Mystic
8759,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8760,20,46.82,Cashed out,46.82,39.51,33,20,Mystic
8761,0,1.00,Crashed during move,0.00,1.00,1,20,
8762,19,38.63,Crashed during move,0.00,62.53,20,20,Mystic
8763,20,46.82,Cashed out,46.82,103.18,29,20,Mystic
8764,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
8765,0,1.00,Crashed during move,0.00,1.00,3,20,
8766,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8767,5,2.62,Crashed during move,0.00,4.85,9,20,Mystic
8768,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
8769,0,1.00,Crashed during move,0.00,1.00,1,20,
8770,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
8771,0,1.00,Crashed during move,0.00,1.00,2,20,
8772,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
8773,20,46.82,Cashed out,46.82,36.78,31,20,Mystic
8774,20,46.82,Cashed out,46.82,43.55,26,20,Mystic
8775,20,46.82,Cashed out,46.82,180.74,33,20,Mystic
8776,20,46.82,Cashed out,46.82,139.77,31,20,Mystic
8777,0,1.00,Crashed during move,0.00,1.00,3,20,
8778,20,46.82,Cashed out,46.82,43.55,36,20,Mystic
8779,0,1.00,Crashed during move,0.00,1.00,7,20,
8780,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8781,20,46.82,Cashed out,46.82,36.78,27,20,Mystic
8782,14,14.77,Crashed during move,0.00,18.86,15,20,Mystic
8783,7,3.84,Crashed during move,0.00,4.85,12,20,Mystic
8784,13,12.18,Crashed during move,0.00,7.86,14,20,Mystic
8785,16,21.69,Crashed during move,0.00,7.86,19,20,Mystic
8786,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8787,20,46.82,Cashed out,46.82,150.11,31,20,Mystic
8788,20,46.82,Cashed out,46.82,4.85,24,20,Mystic
8789,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
8790,0,1.00,Crashed during move,0.00,1.00,3,20,
8791,10,6.84,Crashed during move,0.00,4.85,16,20,Mystic
8792,5,2.62,Crashed during move,0.00,4.85,9,20,Mystic
8793,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
8794,3,1.78,Crashed during move,0.00,4.85,12,20,Mystic
8795,20,46.82,Cashed out,46.82,127.08,34,20,Mystic
8796,0,1.00,Crashed during move,0.00,1.00,4,20,
8797,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8798,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8799,20,46.82,Cashed out,46.82,31.20,29,20,Mystic
8800,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8801,20,46.82,Cashed out,46.82,61.71,28,20,Mystic
8802,0,1.00,Crashed during move,0.00,1.00,1,20,
8803,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
8804,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8805,0,1.00,Crashed during move,0.00,1.00,2,20,
8806,3,1.78,Crashed during move,0.00,1.00,4,20,
8807,12,10.05,Crashed during move,0.00,13.21,14,20,Mystic
8808,0,1.00,Crashed during move,0.00,1.00,1,20,
8809,0,1.00,Crashed during move,0.00,1.00,2,20,
8810,6,3.17,Crashed during move,0.00,4.85,11,20,Mystic
8811,15,17.90,Crashed during move,0.00,58.35,16,20,Mystic
8812,20,46.82,Cashed out,46.82,54.77,22,20,Mystic
8813,16,21.69,Crashed during move,0.00,4.85,18,20,Mystic
8814,6,3.17,Crashed during move,0.00,4.85,7,20,Mystic
8815,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
8816,20,46.82,Cashed out,46.82,31.20,21,20,Mystic
8817,0,1.00,Crashed during move,0.00,1.00,3,20,
8818,12,10.05,Crashed during move,0.00,7.86,13,20,Mystic
8819,14,14.77,Crashed during move,0.00,19.65,16,20,Mystic
8820,20,46.82,Cashed out,46.82,43.55,23,20,Mystic
8821,0,1.00,Crashed during move,0.00,1.00,3,20,
8822,0,1.00,Crashed during move,0.00,1.00,3,20,
8823,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
8824,20,46.82,Cashed out,46.82,153.58,27,20,Mystic
8825,14,14.77,Crashed during move,0.00,7.86,16,20,Mystic
8826,0,1.00,Crashed during move,0.00,1.00,3,20,
8827,3,1.78,Crashed during move,0.00,4.85,9,20,Mystic
8828,20,46.82,Cashed out,46.82,127.56,36,20,Mystic
8829,20,46.82,Cashed out,46.82,88.38,27,20,Mystic
8830,20,46.82,Cashed out,46.82,36.78,24,20,Mystic
8831,16,21.69,Crashed during move,0.00,26.59,17,20,Mystic
8832,6,3.17,Crashed during move,0.00,4.85,14,20,Mystic
8833,20,46.82,Cashed out,46.82,100.59,25,20,Mystic
8834,3,1.78,Crashed during move,0.00,1.00,5,20,
8835,0,1.00,Crashed during move,0.00,1.00,2,20,
8836,16,21.69,Crashed during move,0.00,19.65,17,20,Mystic
8837,0,1.00,Crashed during move,0.00,1.00,3,20,
8838,0,1.00,Crashed during move,0.00,1.00,2,20,
8839,0,1.00,Crashed during move,0.00,1.00,9,20,
8840,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8841,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
8842,13,12.18,Crashed during move,0.00,13.21,14,20,Mystic
8843,20,46.82,Cashed out,46.82,76.77,34,20,Mystic
8844,10,6.84,Crashed during move,0.00,4.85,13,20,Mystic
8845,20,46.82,Cashed out,46.82,153.91,22,20,Mystic
8846,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
8847,11,8.29,Crashed during move,0.00,9.31,12,20,Mystic
8848,10,6.84,Crashed during move,0.00,4.85,11,20,Mystic
8849,4,2.16,Crashed during move,0.00,4.85,6,20,Mystic
8850,11,8.29,Crashed during move,0.00,4.85,14,20,Mystic
8851,0,1.00,Crashed during move,0.00,1.00,1,20,
8852,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
8853,20,46.82,Cashed out,46.82,33.00,21,20,Mystic
8854,20,46.82,Cashed out,46.82,88.38,31,20,Mystic
8855,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8856,11,8.29,Crashed during move,0.00,4.85,12,20,Mystic
8857,0,1.00,Crashed during move,0.00,1.00,2,20,
8858,0,1.00,Crashed during move,0.00,1.00,1,20,
8859,0,1.00,Crashed during move,0.00,1.00,2,20,
8860,18,31.87,Crashed during move,0.00,32.01,19,20,Mystic
8861,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8862,0,1.00,Crashed during move,0.00,1.00,10,20,
8863,6,3.17,Crashed during move,0.00,5.67,7,20,Mystic
8864,20,46.82,Cashed out,46.82,159.49,44,20,Mystic
8865,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
8866,17,26.29,Crashed during move,0.00,4.85,18,20,Mystic
8867,8,4.66,Crashed during move,0.00,7.86,9,20,Mystic
8868,20,46.82,Cashed out,46.82,184.42,29,20,Mystic
8869,20,46.82,Cashed out,46.82,43.55,21,20,Mystic
8870,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
8871,6,3.17,Crashed during move,0.00,4.85,16,20,Mystic
8872,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8873,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8874,20,46.82,Cashed out,46.82,4.85,23,20,Mystic
8875,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8876,20,46.82,Cashed out,46.82,36.78,26,20,Mystic
8877,0,1.00,Crashed during move,0.00,1.00,10,20,
8878,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8879,20,46.82,Cashed out,46.82,91.38,21,20,Mystic
8880,7,3.84,Crashed during move,0.00,4.85,10,20,Mystic
8881,20,46.82,Cashed out,46.82,103.18,36,20,Mystic
8882,20,46.82,Cashed out,46.82,51.86,26,20,Mystic
8883,0,1.00,Crashed during move,0.00,1.00,1,20,
8884,12,10.05,Crashed during move,0.00,4.85,13,20,Mystic
8885,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8886,0,1.00,Crashed during move,0.00,1.00,4,20,
8887,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8888,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
8889,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8890,20,46.82,Cashed out,46.82,73.77,40,20,Mystic
8891,20,46.82,Cashed out,46.82,186.33,28,20,Mystic
8892,0,1.00,Crashed during move,0.00,1.00,4,20,
8893,20,46.82,Cashed out,46.82,83.84,26,20,Mystic
8894,9,5.65,Crashed during move,0.00,1.00,10,20,
8895,11,8.29,Crashed during move,0.00,5.67,12,20,Mystic
8896,20,46.82,Cashed out,46.82,114.45,32,20,Mystic
8897,0,1.00,Crashed during move,0.00,1.00,1,20,
8898,1,1.21,Crashed during move,0.00,1.00,2,20,
8899,14,14.77,Crashed during move,0.00,13.21,15,20,Mystic
8900,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
8901,10,6.84,Crashed during move,0.00,4.85,16,20,Mystic
8902,11,8.29,Crashed during move,0.00,7.86,14,20,Mystic
8903,0,1.00,Crashed during move,0.00,1.00,1,20,
8904,8,4.66,Crashed during move,0.00,4.85,14,20,Mystic
8905,17,26.29,Crashed during move,0.00,26.59,19,20,Mystic
8906,5,2.62,Crashed during move,0.00,4.85,9,20,Mystic
8907,0,1.00,Crashed during move,0.00,1.00,2,20,
8908,10,6.84,Crashed during move,0.00,4.85,12,20,Mystic
8909,3,1.78,Crashed during move,0.00,1.00,4,20,
8910,4,2.16,Crashed during move,0.00,1.00,5,20,
8911,20,46.82,Cashed out,46.82,51.76,26,20,Mystic
8912,0,1.00,Crashed during move,0.00,1.00,3,20,
8913,20,46.82,Cashed out,46.82,61.71,26,20,Mystic
8914,13,12.18,Crashed during move,0.00,4.85,17,20,Mystic
8915,20,46.82,Cashed out,46.82,46.56,29,20,Mystic
8916,20,46.82,Cashed out,46.82,32.01,22,20,Mystic
8917,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
8918,0,1.00,Crashed during move,0.00,1.00,1,20,
8919,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8920,9,5.65,Crashed during move,0.00,13.16,10,20,Mystic
8921,0,1.00,Crashed during move,0.00,1.00,2,20,
8922,0,1.00,Crashed during move,0.00,1.00,2,20,
8923,10,6.84,Crashed during move,0.00,1.00,11,20,
8924,20,46.82,Cashed out,46.82,51.76,21,20,Mystic
8925,5,2.62,Crashed during move,0.00,5.67,6,20,Mystic
8926,20,46.82,Cashed out,46.82,51.76,31,20,Mystic
8927,20,46.82,Cashed out,46.82,143.17,30,20,Mystic
8928,2,1.47,Crashed during move,0.00,1.00,3,20,
8929,20,46.82,Cashed out,46.82,127.08,32,20,Mystic
8930,20,46.82,Cashed out,46.82,83.44,23,20,Mystic
8931,0,1.00,Crashed during move,0.00,1.00,2,20,
8932,0,1.00,Crashed during move,0.00,1.00,4,20,
8933,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8934,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8935,0,1.00,Crashed during move,0.00,1.00,2,20,
8936,20,46.82,Cashed out,46.82,64.71,29,20,Mystic
8937,20,46.82,Cashed out,46.82,142.70,27,20,Mystic
8938,3,1.78,Crashed during move,0.00,1.00,4,20,
8939,20,46.82,Cashed out,46.82,43.55,30,20,Mystic
8940,13,12.18,Crashed during move,0.00,4.85,14,20,Mystic
8941,20,46.82,Cashed out,46.82,179.93,39,20,Mystic
8942,20,46.82,Cashed out,46.82,208.80,37,20,Mystic
8943,20,46.82,Cashed out,46.82,64.71,28,20,Mystic
8944,0,1.00,Crashed during move,0.00,1.00,9,20,
8945,3,1.78,Crashed during move,0.00,1.00,5,20,
8946,0,1.00,Crashed during move,0.00,1.00,4,20,
8947,20,46.82,Cashed out,46.82,43.55,22,20,Mystic
8948,20,46.82,Cashed out,46.82,31.20,30,20,Mystic
8949,20,46.82,Cashed out,46.82,22.74,22,20,Mystic
8950,9,5.65,Crashed during move,0.00,5.67,10,20,Mystic
8951,19,38.63,Crashed during move,0.00,43.55,20,20,Mystic
8952,0,1.00,Crashed during move,0.00,1.00,4,20,
8953,0,1.00,Crashed during move,0.00,1.00,9,20,
8954,0,1.00,Crashed during move,0.00,1.00,6,20,
8955,20,46.82,Cashed out,46.82,4.85,50,20,
8956,20,46.82,Cashed out,46.82,83.44,22,20,Mystic
8957,0,1.00,Crashed during move,0.00,1.00,8,20,
8958,0,1.00,Crashed during move,0.00,1.00,1,20,
8959,20,46.82,Cashed out,46.82,7.86,21,20,Mystic
8960,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8961,4,2.16,Crashed during move,0.00,4.85,5,20,Mystic
8962,2,1.47,Crashed during move,0.00,1.00,3,20,
8963,20,46.82,Cashed out,46.82,171.52,32,20,Mystic
8964,1,1.21,Crashed during move,0.00,1.00,2,20,
8965,0,1.00,Crashed during move,0.00,1.00,2,20,
8966,0,1.00,Crashed during move,0.00,1.00,1,20,
8967,0,1.00,Crashed during move,0.00,1.00,4,20,
8968,0,1.00,Crashed during move,0.00,1.00,1,20,
8969,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8970,2,1.47,Crashed during move,0.00,1.00,3,20,
8971,0,1.00,Crashed during move,0.00,1.00,2,20,
8972,16,21.69,Crashed during move,0.00,22.78,17,20,Mystic
8973,0,1.00,Crashed during move,0.00,1.00,5,20,
8974,0,1.00,Crashed during move,0.00,1.00,4,20,
8975,0,1.00,Crashed during move,0.00,1.00,3,20,
8976,9,5.65,Crashed during move,0.00,1.00,10,20,
8977,20,46.82,Cashed out,46.82,127.83,30,20,Mystic
8978,0,1.00,Crashed during move,0.00,1.00,2,20,
8979,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
8980,0,1.00,Crashed during move,0.00,1.00,2,20,
8981,0,1.00,Crashed during move,0.00,1.00,2,20,
8982,0,1.00,Crashed during move,0.00,1.00,1,20,
8983,16,21.69,Crashed during move,0.00,29.59,17,20,Mystic
8984,8,4.66,Crashed during move,0.00,4.85,10,20,Mystic
8985,14,14.77,Crashed during move,0.00,36.78,17,20,Mystic
8986,20,46.82,Cashed out,46.82,26.59,21,20,Mystic
8987,13,12.18,Crashed during move,0.00,4.85,16,20,Mystic
8988,20,46.82,Cashed out,46.82,44.37,26,20,Mystic
8989,6,3.17,Crashed during move,0.00,5.67,7,20,Mystic
8990,20,46.82,Cashed out,46.82,62.53,29,20,Mystic
8991,9,5.65,Crashed during move,0.00,4.85,10,20,Mystic
8992,0,1.00,Crashed during move,0.00,1.00,1,20,
8993,20,46.82,Cashed out,46.82,114.72,27,20,Mystic
8994,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
8995,0,1.00,Crashed during move,0.00,1.00,1,20,
8996,9,5.65,Crashed during move,0.00,4.85,17,20,Mystic
8997,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
8998,20,46.82,Cashed out,46.82,61.83,23,20,Mystic
8999,0,1.00,Crashed during move,0.00,1.00,1,20,
9000,0,1.00,Crashed during move,0.00,1.00,5,20,
9001,0,1.00,Crashed during move,0.00,1.00,1,20,
9002,5,2.62,Crashed during move,0.00,4.85,6,20,Mystic
9003,3,1.78,Crashed during move,0.00,4.85,4,20,Mystic
9004,20,46.82,Cashed out,46.82,127.56,27,20,Mystic
9005,0,1.00,Crashed during move,0.00,1.00,3,20,
9006,9,5.65,Crashed during move,0.00,4.85,11,20,Mystic
9007,0,1.00,Crashed during move,0.00,1.00,4,20,
9008,0,1.00,Crashed during move,0.00,1.00,1,20,
9009,7,3.84,Crashed during move,0.00,4.85,8,20,Mystic
9010,20,46.82,Cashed out,46.82,88.38,30,20,Mystic
9011,20,46.82,Cashed out,46.82,61.49,21,20,Mystic
9012,8,4.66,Crashed during move,0.00,5.67,9,20,Mystic
9013,6,3.17,Crashed during move,0.00,4.85,13,20,Mystic
9014,0,1.00,Crashed during move,0.00,1.00,2,20,
9015,8,4.66,Crashed during move,0.00,4.85,9,20,Mystic
9016,20,46.82,Cashed out,46.82,31.20,32,20,Mystic
9017,16,21.69,Crashed during move,0.00,4.85,18,20,Mystic
9018,0,1.00,Crashed during move,0.00,1.00,1,20,
9019,8,4.66,Crashed during move,0.00,4.85,17,20,Mystic
9020,11,8.29,Crashed during move,0.00,4.85,13,20,Mystic
9021,4,2.16,Crashed during move,0.00,4.85,8,20,Mystic
9022,10,6.84,Crashed during move,0.00,1.00,12,20,
9023,6,3.17,Crashed during move,0.00,4.85,8,20,Mystic
9024,20,46.82,Cashed out,46.82,26.59,21,20,Mystic
9025,16,21.69,Crashed during move,0.00,19.65,17,20,Mystic
9026,7,3.84,Crashed during move,0.00,4.85,9,20,Mystic
